dopant_code,dopant_label,dopant_amount,sinter_temp,JT_distortion,voltage
1,Zn_doped,0.3133683523492173,866.8570890393368,0.6999907408642883,2.5888156038499455
3,Co_doped,0.08974430819142921,764.8807929392655,0.8449114962319876,2.5960661418605815
2,Al_doped,0.38873932018628915,958.103767234535,0.6165065761420552,2.6153973321730786
1,Zn_doped,0.429190855477387,894.5193055610083,0.28423159569160716,2.6726676797292965
1,Zn_doped,0.13458910703953708,826.0667437097314,0.5668295301303288,2.5817247708973983
0,Pure_Mn,0.0,756.4312684364054,0.9282792856102714,2.429842256505877
0,Pure_Mn,0.0,801.7070877759479,0.7210243919875221,2.5138883722213
2,Al_doped,0.3056779826233275,911.1333083620674,0.592519698003098,2.645564130729853
3,Co_doped,0.4924782714726454,761.3078635634917,0.6356914709898043,3.0676400145946126
0,Pure_Mn,0.0,728.0748836015118,0.6937953741153445,2.6384446722886623
3,Co_doped,0.4084480794518553,966.4086274682653,0.5547887027092798,2.8826202263395104
3,Co_doped,0.16601556773594522,929.263104874035,0.7451479224010742,2.6075044412242367
1,Zn_doped,0.4016146258983306,759.9384791974397,0.4096360851090485,2.7300929644326306
2,Al_doped,0.3043596202426948,787.6934630289975,0.5889363129128979,2.758673289352368
0,Pure_Mn,0.0,991.6210531392658,0.7218808973852995,2.524847048932264
3,Co_doped,0.21287278595672585,912.4553460277352,0.7883741855964291,2.7312797694657176
2,Al_doped,0.16564146083814524,883.1566012641474,0.702248773573299,2.5889621633787785
1,Zn_doped,0.048273112609378305,792.288545627239,0.745937968753581,2.6289638117884633
0,Pure_Mn,0.0,789.7375432499566,0.8596945897308884,2.561279676690536
3,Co_doped,0.17977454114951866,711.8570856070692,0.7318636768318505,2.7648407130255555
1,Zn_doped,0.019326732430568424,918.5445600705795,0.7576795738313564,2.5544517559017392
3,Co_doped,0.09108900121506976,712.9525675170654,0.8197183351924963,2.61951997371159
2,Al_doped,0.3653398272169257,701.4572013331837,0.7024168621081466,2.690895449474943
3,Co_doped,0.35696470548495807,918.8485263582937,0.6782032384036523,2.832337556836128
3,Co_doped,0.3719043893641175,984.6621271447376,0.6964894607528169,2.7984480289982985
0,Pure_Mn,0.0,926.9509143181931,0.7218209770266673,2.4709246635232827
1,Zn_doped,0.4461095339876708,841.4920571873135,0.37934954519279446,2.7132139081909594
1,Zn_doped,0.30097696853393935,845.8135748682619,0.6511820237962264,2.6057570986272434
1,Zn_doped,0.07175290745584699,830.8409267947316,0.790679525662577,2.4584828024282888
0,Pure_Mn,0.0,797.3931001331001,0.8455298438416576,2.4688821254611475
2,Al_doped,0.34961675919555374,856.5142642557521,0.670757893234553,2.628247238219773
0,Pure_Mn,0.0,829.3452871423345,0.8046203275814954,2.46719699432653
2,Al_doped,0.2585734237752012,879.4503640122324,0.7532831483834364,2.6853975220414377
2,Al_doped,0.4959694932050682,969.4360241503284,0.6703246041599977,2.578251216882702
3,Co_doped,0.011963726319336353,998.502825197143,0.8875336826232639,2.3857029895784048
2,Al_doped,0.01812410292980289,723.6229869648752,0.7817663620869901,2.5303801233614207
1,Zn_doped,0.4966114451459482,815.4050417984024,0.5662406891314227,2.5964431144924114
3,Co_doped,0.2964730287257411,754.2118587300429,0.7339041595555098,2.8140645885593596
1,Zn_doped,0.07218588800407143,805.6361421776601,0.8090982032535263,2.537308108227862
1,Zn_doped,0.44967807787950587,786.2419055645269,0.4909502306738587,2.642141736103883
3,Co_doped,0.4413863470625692,752.3611394880365,0.6922847666296467,2.965601996699406
1,Zn_doped,0.27273820242457386,929.2228160263871,0.5218711491565378,2.533246327320936
0,Pure_Mn,0.0,848.8866228487707,0.8701350838344827,2.5568254872694314
1,Zn_doped,0.14386172383542942,975.7736746651677,0.976633146614192,2.3985386971114533
3,Co_doped,0.03475465122228252,709.7777329741043,0.752094097154307,2.5198360532052186
0,Pure_Mn,0.0,720.093403939597,0.8070994715424948,2.598417532591823
1,Zn_doped,0.15443004466935387,820.9820748791033,0.6395569400632584,2.5956203726883187
0,Pure_Mn,0.0,724.0831961212111,0.7511980098438066,2.6316082446693754
2,Al_doped,0.4197601366528746,778.81887892445,0.7655528863180737,2.6635051633621165
1,Zn_doped,0.018898666518038388,995.8089229229871,0.7185288983387248,2.501497223710126
1,Zn_doped,0.3018997495960064,762.6878822453842,0.526167140466359,2.667469749431117
0,Pure_Mn,0.0,759.4353224236272,0.6412507176268699,2.5713387249356847
2,Al_doped,0.4382053639728627,872.0922006387127,0.5270464137579871,2.7695351143100484
2,Al_doped,0.13429560821529596,849.399487237947,0.5687269870077821,2.598667588079241
3,Co_doped,0.309277365285355,874.1314891608534,0.7703972603355864,2.7110857777356046
1,Zn_doped,0.2812350116439096,813.020583462564,0.8690434634507987,2.443124518152434
0,Pure_Mn,0.0,948.0287079684841,0.7633321206349478,2.4636257480158767
3,Co_doped,0.3420341741638991,741.5741654327388,0.5307139544518066,2.778491720985188
2,Al_doped,0.3656271210105626,828.5177937524397,0.7254677619882203,2.6025154498045566
2,Al_doped,0.28779951970649953,906.9285545332261,0.5977977202390595,2.6275126093293717
0,Pure_Mn,0.0,960.4709320848699,0.929934693055354,2.44158687743951
1,Zn_doped,0.49187436723653943,810.8714819070273,0.40289131979360104,2.688260687422753
3,Co_doped,0.21544347007139453,870.3236797281259,0.6721853900703036,2.6470024313199296
3,Co_doped,0.26214569542391014,720.7419835021784,0.7035605357982583,2.7324446194874223
1,Zn_doped,0.016110240191194485,751.0957264335486,0.8636949959502229,2.455057683381125
3,Co_doped,0.4000539925920854,720.7414487398344,0.6572417391468087,2.9075161587085465
3,Co_doped,0.26491273285253697,918.3642675995566,0.6708537098648685,2.797189578851082
1,Zn_doped,0.20990110087667696,786.4179906166422,0.6226910140446051,2.583356508182553
3,Co_doped,0.05609526191380394,917.1235870575513,0.6559859029757703,2.635990173714609
1,Zn_doped,0.44593164662094464,719.9194837129824,0.5052544252636896,2.762312047707071
0,Pure_Mn,0.0,958.7643401224976,0.621327340615509,2.5101289594636853
2,Al_doped,0.344464983122518,950.6590594333275,0.6005786121583154,2.6116185479932774
2,Al_doped,0.08319333662039387,726.6786229150848,0.838501519403897,2.5310492268429767
0,Pure_Mn,0.0,707.1269519371559,0.8303048282932717,2.5394577806948084
3,Co_doped,0.09743646329269715,716.8866438945973,0.8298011183108299,2.6110061020753896
0,Pure_Mn,0.0,956.0890519440202,0.7934954327281192,2.503789930186361
3,Co_doped,0.43090160167327973,770.4110467155688,0.7877041375965679,2.8996829371764457
0,Pure_Mn,0.0,864.4819953574566,0.8924699196769792,2.5361268737322042
3,Co_doped,0.11395222968641769,827.873260954017,0.8104284315188421,2.7032222371345984
3,Co_doped,0.24020243520566567,938.6576578685806,0.8206938471696547,2.6075234448702265
3,Co_doped,0.3694125032357866,846.6694904412012,0.7642186044696218,2.8541640352697275
2,Al_doped,0.4403992095672928,850.1982521983809,0.5578740043600292,2.690246109919833
1,Zn_doped,0.19573582056827957,996.7275818499706,0.518808243404657,2.48869553281915
2,Al_doped,0.2633395485562203,745.0388670247771,0.7235334157339632,2.6980349309920517
1,Zn_doped,0.3734410411546701,949.2111816237795,0.5745281422171404,2.516067597573489
3,Co_doped,0.36825662855986974,715.5249236811654,0.7985702105458956,2.9004725932196367
2,Al_doped,0.3936504637127816,843.2946308718913,0.529225163824719,2.827051701879342
1,Zn_doped,0.2892675711343479,965.9004471799071,0.4924062157215228,2.5639218198993143
2,Al_doped,0.06126139743433985,899.5641896812364,0.8184223977853241,2.514771059261342
2,Al_doped,0.4529469125302396,905.5643858098399,0.5890571904760835,2.719483455193075
0,Pure_Mn,0.0,778.9951846769457,0.6114238389428872,2.517165716192096
0,Pure_Mn,0.0,825.5724374084363,0.8375108163754191,2.5785023038822477
0,Pure_Mn,0.0,809.9743190497152,0.6147577085011046,2.579966200306127
0,Pure_Mn,0.0,856.4329630473983,0.7054743448126624,2.5893341424084735
1,Zn_doped,0.3743641789027494,838.6683790431005,0.6543950031089487,2.523494738771504
2,Al_doped,0.021338646345153756,798.0695055630968,0.9728855109253923,2.4532910749430874
2,Al_doped,0.489820070516567,791.644183711351,0.45801533142034867,2.798950579272124
1,Zn_doped,0.19480089337428355,775.2558674965367,0.6209601762280179,2.6612324766406372
3,Co_doped,0.36246314150850356,809.5141740654275,0.6955233098553195,2.895283497896377
2,Al_doped,0.44490983335914125,744.9824433802182,0.7779132677465433,2.6534538958517215
0,Pure_Mn,0.0,961.6312906010721,0.7507131052175599,2.380359226526062
3,Co_doped,0.16637491941383636,880.6358175500282,0.7023991218725213,2.637806987145837
2,Al_doped,0.3082831531601409,740.1359276781566,0.8161451369242229,2.6908299633778463
2,Al_doped,0.29468479313654483,908.1578002627004,0.629912927816729,2.615414440559818
2,Al_doped,0.2104785890361506,954.299940399392,0.7775048058303781,2.4036180819621173
2,Al_doped,0.30486963037517717,771.2607016156777,0.5150943698199275,2.7446716498407975
0,Pure_Mn,0.0,745.1801783011791,0.7828767255907674,2.4911671776434234
2,Al_doped,0.23914372574703227,702.5851771401257,0.526425639581195,2.796896741613504
3,Co_doped,0.10640366856780935,714.1751016569456,0.6625355213340868,2.715125478073959
1,Zn_doped,0.1948309316126719,928.6754044910535,0.7377969368057224,2.4595652627259073
2,Al_doped,0.20311242147062814,996.1558996125082,0.7036088712295461,2.5115458127299726
0,Pure_Mn,0.0,713.4640967428829,0.7680894259447025,2.6243516152562356
1,Zn_doped,0.0898070352717319,924.4212877239678,0.6577697611481094,2.5651573245353023
1,Zn_doped,0.34543541596290184,721.558649752288,0.5188578307036953,2.632263322687245
3,Co_doped,0.17634409956236233,877.6398474711,0.7772080868413608,2.581794580545288
0,Pure_Mn,0.0,926.8225847284714,0.8982916206461762,2.351664881471198
1,Zn_doped,0.12936240522571762,807.7613191803213,0.44046352767103164,2.579737405178783
1,Zn_doped,0.05847300750136294,703.2804163331991,0.672969126947697,2.6224411692381917
3,Co_doped,0.3792172358701264,878.5568056376278,0.7021444534578627,2.8487975667057217
3,Co_doped,0.4417076654397563,997.3733884420083,0.6576013887718446,2.7740893356831395
0,Pure_Mn,0.0,777.2852268515487,0.8403376242526726,2.489568872780577
0,Pure_Mn,0.0,756.8473831561647,0.8267540286126555,2.589997459910235
3,Co_doped,0.1010254060868327,737.1777678260545,0.7392055918746094,2.7182309874825403
0,Pure_Mn,0.0,866.5766859700168,0.7473146804012823,2.4931892747866633
3,Co_doped,0.23952415421091777,878.933529808082,0.7035926047631746,2.7295792496336233
1,Zn_doped,0.1371255215287218,937.6812511511207,0.812030093835733,2.457668834627181
3,Co_doped,0.032134827324818926,925.9219820861529,0.717158758511983,2.4722566991764756
1,Zn_doped,0.24593075675987755,967.7624484385261,0.6092712601156963,2.4844584144852067
1,Zn_doped,0.4800728503414481,941.7318095026903,0.4582795836437561,2.529328599370231
2,Al_doped,0.32973440836880497,774.1801249238333,0.8076546092214836,2.7353452216787995
0,Pure_Mn,0.0,866.7632214627283,0.7699691741763687,2.495960823737028
2,Al_doped,0.0642391162745119,789.223587728074,0.8669730632775657,2.49313628958743
2,Al_doped,0.13369378236929777,798.9356138654507,0.8630357382603183,2.6217553253083206
3,Co_doped,0.15443923529152595,979.5833107689989,0.7472928029134774,2.6175873937488285
3,Co_doped,0.3847537407775448,904.568771520122,0.6635019798590603,2.8821420730347964
2,Al_doped,0.4395882906596635,992.3771239753318,0.5692799019983299,2.6568910558579053
1,Zn_doped,0.45180450824755486,825.0737610156234,0.4355643053900757,2.5818446989014547
1,Zn_doped,0.4924386180428695,861.231272006193,0.5160950225255312,2.511816884753446
1,Zn_doped,0.4913596747212209,846.1346259749265,0.45458124168463576,2.6858145679923466
3,Co_doped,0.4769695750563109,732.1861172571181,0.6804380984000937,2.966979499531773
1,Zn_doped,0.04519284884641335,771.010598357981,0.6535830123272066,2.575121603283011
0,Pure_Mn,0.0,858.2909081813447,0.7032509922624766,2.5201728604285996
1,Zn_doped,0.15918859797325613,720.2122915399019,0.894953233997756,2.511963578893985
0,Pure_Mn,0.0,979.4385787926667,0.7822174274711311,2.4322066144926477
0,Pure_Mn,0.0,737.1531045830112,0.722522800442164,2.508035821491308
0,Pure_Mn,0.0,759.3942239250721,0.9431099165589298,2.437935595695489
3,Co_doped,0.31221052774788144,929.596367181591,0.7345176965439908,2.7941708548698267
2,Al_doped,0.27575855712808045,729.0803625367942,0.733724140978816,2.634911675434473
2,Al_doped,0.09100254844997266,970.0834298846228,0.745244145669359,2.449542722599364
1,Zn_doped,0.1340951824560967,917.7102912167607,0.667561304100247,2.508371968393931
2,Al_doped,0.08855289224130644,720.5862571326577,0.7431925612416831,2.5624244960842533
0,Pure_Mn,0.0,907.5541183856958,0.6617261829701373,2.5221287659041454
3,Co_doped,0.2962716514299969,889.4885626513953,0.7023257636290112,2.7513193483128826
2,Al_doped,0.3702134194846204,927.2048298219756,0.6630072689361827,2.626196676126073
3,Co_doped,0.15505610282591262,948.4593557468007,0.9385294925366017,2.6253156116626726
0,Pure_Mn,0.0,915.5051689519465,0.8085999065005216,2.4728273726191117
1,Zn_doped,0.20837893256900156,875.8528885812916,0.41029809635221837,2.6813668458911954
2,Al_doped,0.3824073361545771,796.7389955745333,0.6185181554519782,2.7782678397879432
1,Zn_doped,0.38845296396053836,909.1820985489787,0.7826106903404269,2.4106637603523637
1,Zn_doped,0.11133862848187553,987.0914753892339,0.8031326521370974,2.409990825523821
0,Pure_Mn,0.0,876.2565341586622,0.7189111056191412,2.5257988447202395
1,Zn_doped,0.06912111534740634,899.3034605302762,0.807269814932501,2.505680511316983
0,Pure_Mn,0.0,831.1384126599403,0.725798657511026,2.529302851434182
1,Zn_doped,0.05919386636840655,926.8362429229223,0.6202238482690093,2.488920534565059
2,Al_doped,0.13962450746414243,999.3002177015908,0.7023320353177287,2.5526527214387027
2,Al_doped,0.4247744826732989,748.1167972203208,0.6180041267209017,2.7564137141172993
2,Al_doped,0.09795111544958283,760.7215838511287,0.5687064478043482,2.6281386386450127
1,Zn_doped,0.21264828634188523,861.8313275993169,0.5255978561897225,2.7056452501786588
3,Co_doped,0.23043105697262184,844.4126191784975,0.7319042392264489,2.7222553284185396
0,Pure_Mn,0.0,871.4709353520157,0.7591826824011046,2.532056027890927
1,Zn_doped,0.35802014865463344,714.7222143172819,0.570966015623634,2.6709439794796572
0,Pure_Mn,0.0,821.2829368991347,0.6785331672691439,2.59302669246137
1,Zn_doped,0.4385418185292302,874.8934786196683,0.5425050109584075,2.588670026046438
3,Co_doped,0.17626785141091486,875.5574053914888,0.6287437348707061,2.605556723463569
1,Zn_doped,0.2701166932010291,897.200188530512,0.7616859102929912,2.512921665313975
3,Co_doped,0.13171913789416922,916.0648087007992,0.5889084301939176,2.647193983432663
1,Zn_doped,0.12995028575957127,892.464161002257,0.5932818586419804,2.4667178551216233
2,Al_doped,0.08901449079744281,937.0729466168304,0.8016805594443337,2.514996429071712
1,Zn_doped,0.47060931529568223,887.4281904053776,0.6134663386780022,2.470165601879662
1,Zn_doped,0.4451145260167342,861.2522987611613,0.49766840909906646,2.6200403366484375
3,Co_doped,0.3909057695305692,881.8589286663432,0.7390140611590684,2.73709471553441
3,Co_doped,0.2636541454309872,730.3580100259996,0.7226574465380098,2.7691712764692697
1,Zn_doped,0.2503978786008172,781.9469622176559,0.5095617456378678,2.6398464025069037
3,Co_doped,0.26957537642942403,858.2199341974393,0.6701135522472349,2.7717864472402547
1,Zn_doped,0.27291832665277377,961.8961646205121,0.47412028301229203,2.610605876478788
2,Al_doped,0.22293591150186828,903.715466886398,0.5718078430464721,2.632510325290555
3,Co_doped,0.07455986811711306,727.1224235415692,0.8178069314968408,2.574095837173168
1,Zn_doped,0.07157528790558262,877.6824851333213,0.6340007358620169,2.558214034638366
2,Al_doped,0.47660236076438484,766.5213962911297,0.617484338328363,2.778557415005498
1,Zn_doped,0.24619507219731177,920.2049679366169,0.4851714206299064,2.6083680744886175
0,Pure_Mn,0.0,948.2322557526242,0.8296383020116755,2.394404720639865
0,Pure_Mn,0.0,878.036881776992,0.7511317431037038,2.4492707891150296
1,Zn_doped,0.28166411049956747,877.4087829255129,0.729413470490389,2.5528877460295063
3,Co_doped,0.11178145414225421,801.5774329632442,0.7988374533152303,2.6525308583784635
0,Pure_Mn,0.0,833.8750063483928,0.9235782892994142,2.444663235122682
1,Zn_doped,0.024726743592977607,959.2325061446036,0.7058902706627476,2.4116510354247365
2,Al_doped,0.06828712226270355,916.996099290147,0.7748851290062001,2.444734520015629
0,Pure_Mn,0.0,855.9260979087529,0.7018912841883722,2.60387304797927
2,Al_doped,0.16755116582634255,810.4697158745113,0.683241451103704,2.6349377098687583
1,Zn_doped,0.30798331383814986,715.1139214865663,0.5428020923469248,2.7218523800524226
3,Co_doped,0.23785692467474376,742.9022203979156,0.656057100528863,2.8197872154250545
2,Al_doped,0.20622111017018638,757.9075568618111,0.5856502145388467,2.618431969002844
2,Al_doped,0.2706241847595734,812.0150629776024,0.5368673844929267,2.781562802581051
0,Pure_Mn,0.0,983.2430941228824,0.5660251884292603,2.612911642230864
1,Zn_doped,0.4944159102745925,851.5460184576245,0.32355342094370987,2.736233330065384
3,Co_doped,0.41097085566489283,770.4520489777693,0.7394581329677167,2.883401876727143
0,Pure_Mn,0.0,731.7250412384542,0.6401501467986718,2.5970396796292663
3,Co_doped,0.2396920555368367,801.4916573808893,0.5912800987136184,2.7826233545105006
1,Zn_doped,0.08490978984190461,944.719190665317,0.9154075147418631,2.3526931286090456
2,Al_doped,0.46112627055404826,815.0028380231524,0.528843573265853,2.8574533125599935
2,Al_doped,0.17727966301704653,931.7517418067241,0.7523287525588127,2.47695970006028
1,Zn_doped,0.03455227795149755,940.8114928380637,0.8383175061864264,2.459872017108712
1,Zn_doped,0.17777780163720805,733.2462309096112,0.732919261750222,2.553634464354862
2,Al_doped,0.3992839449429833,882.5979257880351,0.4680908017148516,2.807421171241097
0,Pure_Mn,0.0,987.7288190113331,0.776894032010051,2.4451301428398593
2,Al_doped,0.3779109065249812,820.6414224710662,0.4681173651119193,2.753992076147743
0,Pure_Mn,0.0,715.2832267009067,1.0,2.4345708347746258
2,Al_doped,0.11385775942946585,976.9908070773636,0.5892764818551803,2.639214062678474
2,Al_doped,0.4626538248856583,965.0998844717449,0.4870217569144718,2.709899875037291
0,Pure_Mn,0.0,856.6424341627005,0.6959399145158496,2.597564581669417
3,Co_doped,0.32311668813944067,865.675936103203,0.5533989458858798,2.829021001895185
1,Zn_doped,0.011131298567503582,763.5223308328375,0.9269109170500269,2.458613640940764
3,Co_doped,0.49675056422147723,945.8352266633912,0.8932196208419064,2.752836477583319
0,Pure_Mn,0.0,849.5800115176379,0.7524250880687383,2.5509914317291043
0,Pure_Mn,0.0,710.163338542767,0.667957685315559,2.581373932317953
1,Zn_doped,0.23454840035289184,904.9044869346993,0.40039614986272903,2.5693442172137058
0,Pure_Mn,0.0,985.1488809408118,0.7755891281477899,2.5293522567632514
1,Zn_doped,0.08464008797721209,948.7451471037251,0.7048833917009465,2.463056823762836
2,Al_doped,0.319818578384803,783.1594420631619,0.5909520270908242,2.6700594789585246
0,Pure_Mn,0.0,715.9975254800022,0.8221375253976229,2.5760825464203214
2,Al_doped,0.46170770057594757,982.1054237614542,0.6317488490223723,2.705298737559364
0,Pure_Mn,0.0,981.1188174639104,0.8323083257937901,2.3793694731450454
0,Pure_Mn,0.0,859.7245959138609,0.7683875128031513,2.572758138299697
2,Al_doped,0.23593872077590475,892.6952235014605,0.5836653926934168,2.6498854191302192
3,Co_doped,0.3333761375533466,838.7800182132424,0.7665704685146677,2.792688916420355
0,Pure_Mn,0.0,825.9296101296276,0.8012513759421531,2.480757741973125
1,Zn_doped,0.2416641466519091,735.8345307786101,0.7075876424945333,2.630379255588508
3,Co_doped,0.4755299363659742,729.0258695083288,0.7363485740374309,3.005600769165035
3,Co_doped,0.1779296849499284,769.8196440028562,0.60444488761031,2.760710196976235
2,Al_doped,0.09684539561214354,950.9922239219633,0.6129973512287752,2.508039042350164
1,Zn_doped,0.34226608983111584,743.749690220704,0.46774636075261034,2.576654110555946
1,Zn_doped,0.4245437050408753,768.0095955744132,0.3759656803902767,2.790982990045621
2,Al_doped,0.029724332570562645,864.5842177966622,0.8621492279408569,2.465998398807166
2,Al_doped,0.2303200173271135,764.5393654234823,0.7314869598015907,2.698558289877471
1,Zn_doped,0.4473189679467899,748.9620054153361,0.5744291734184388,2.594806765764619
0,Pure_Mn,0.0,868.9948725093886,0.8396486817410919,2.5265703184143304
0,Pure_Mn,0.0,810.4279812989846,0.820864958187337,2.550172436984689
3,Co_doped,0.27039276768264947,887.8477857521408,0.8388551477296223,2.7163118051314
1,Zn_doped,0.3333979022125641,973.661602122603,0.5969243073140819,2.5282094229490557
1,Zn_doped,0.15821533775758478,745.2979394305203,0.6881485930255833,2.585931713231571
1,Zn_doped,0.47429244383633623,974.0300979439191,0.5923259705158164,2.501869493141288
3,Co_doped,0.18950438939270278,970.7469902268756,0.7546667714974682,2.6146516851108763
0,Pure_Mn,0.0,948.7262750007708,0.7695659395082078,2.5343050378183603
0,Pure_Mn,0.0,889.3857751918256,0.716217674122235,2.4824307352396837
1,Zn_doped,0.28529127573086965,886.0439972396642,0.6563340891063889,2.547092298920764
1,Zn_doped,0.36269344216055766,891.7637979809505,0.6516849725638287,2.485357372483258
2,Al_doped,0.2593777343581636,907.148665365344,0.6782212793954835,2.6383374148405805
1,Zn_doped,0.45447230018565915,704.9446601788471,0.5899373372387395,2.74166647138263
1,Zn_doped,0.21545748408462703,987.4277737481949,0.4414053837393722,2.5814252597643073
3,Co_doped,0.3270651810902293,875.6811284396739,0.6963351081921398,2.730479902961277
0,Pure_Mn,0.0,934.4397518207265,0.7959905087895565,2.4563368137430115
2,Al_doped,0.2099967674331964,813.1845517184089,0.632802017414327,2.6632694373636667
2,Al_doped,0.22562455303444068,703.7191641747388,0.9368550549326891,2.6346031127327585
1,Zn_doped,0.07164543897301977,852.9203979629332,0.7396466575013592,2.4397928146839485
3,Co_doped,0.05494460273891328,852.1570357947787,0.7427435420178827,2.622259877230827
1,Zn_doped,0.3370700623419114,831.0967864934355,0.549793664586917,2.6508038537999274
3,Co_doped,0.3312036917880956,801.915116248623,0.5003575186109884,2.8853606780575682
1,Zn_doped,0.33482575996294667,774.9478263429166,0.4728938874932986,2.7661695663255617
2,Al_doped,0.019685558217918918,858.2634623491549,0.8894654957464769,2.4072582047231403
2,Al_doped,0.17000795290917217,812.5834419080483,0.660601885697595,2.5992602549288213
3,Co_doped,0.10692682515700648,990.9795649149426,0.685034436172871,2.52107634960843
1,Zn_doped,0.39129419704656604,751.8781923300794,0.6374819158665155,2.5911622868908712
1,Zn_doped,0.4317088966841038,795.8996702881261,0.6102437675821051,2.616008833695913
0,Pure_Mn,0.0,788.1881412773713,0.8516990472161142,2.5683837459826395
1,Zn_doped,0.3372460878355133,862.9927528707871,0.5015537007194983,2.624885915338055
3,Co_doped,0.07338777369455447,849.7840770922444,0.7540365613800013,2.630965371445152
0,Pure_Mn,0.0,893.122139627282,0.7195850038425041,2.4912971631455383
3,Co_doped,0.07794070315437555,985.0005311722623,0.6771404771508229,2.508657114549635
2,Al_doped,0.14892517563362231,785.5663256481603,0.6285420221340268,2.5766371494524853
0,Pure_Mn,0.0,907.8314707764989,0.7381945593214793,2.4822180588555156
1,Zn_doped,0.4560601859907737,707.5120609015551,0.35448276143844526,2.708222097144085
2,Al_doped,0.10923597988285112,778.7165418200874,0.5944732971984021,2.6704804410369576
1,Zn_doped,0.2756187271258524,839.1159183989778,0.6152262216310013,2.6082654090485202
0,Pure_Mn,0.0,709.2984365443403,0.8234595580893438,2.542283363951252
2,Al_doped,0.4769320095579272,885.3008381660917,0.7554598715417645,2.6675688788034715
2,Al_doped,0.3089296366147152,903.4931825205124,0.5941478266879079,2.6398138796076123
0,Pure_Mn,0.0,924.019514451414,0.8296100589623271,2.509205828656133
1,Zn_doped,0.31648429688782875,854.9723514529037,0.5939080352616086,2.6290319942927196
0,Pure_Mn,0.0,881.183399493588,0.7746162438874468,2.467791337647313
2,Al_doped,0.4883029114389368,818.8195753835462,0.6546970487274462,2.680867762478625
2,Al_doped,0.20584130623018207,712.3759097519687,0.7848943308814895,2.6908895130888086
2,Al_doped,0.34585958317289694,729.9855567323539,0.6771042970919503,2.684392662223591
3,Co_doped,0.021381515349911655,896.4987772604393,0.768021574890247,2.5382839773453743
3,Co_doped,0.20603010860603013,998.6665898757328,0.7024379565627376,2.633690350511847
1,Zn_doped,0.4388027305280307,704.7409717489888,0.33412256222427106,2.6931332684462648
0,Pure_Mn,0.0,867.2750490479148,0.7194082221382309,2.4882248249196026
2,Al_doped,0.22753201433402842,925.3026258647674,0.6354098411595185,2.5616507555029076
3,Co_doped,0.46860937472350567,948.0324484041636,0.5470200113400049,2.8366237531178724
3,Co_doped,0.42845234431214224,863.561470366792,0.7154566933751239,2.9099924299687583
0,Pure_Mn,0.0,885.9747940552315,0.9196627868987011,2.488441236962531
0,Pure_Mn,0.0,909.017483582366,0.7091937567670851,2.5479198690134126
0,Pure_Mn,0.0,957.6898749080292,0.8283441435744637,2.4525424577865307
0,Pure_Mn,0.0,736.6868611608456,0.6965888860470291,2.72074854571536
2,Al_doped,0.17371452080979025,977.854658882459,0.6913362485416782,2.5470239392198764
2,Al_doped,0.12966045037528523,707.805221065471,0.6726198394133441,2.693176125409258
1,Zn_doped,0.4572091992752127,950.8599252873325,0.5172826654042347,2.5284689828247497
1,Zn_doped,0.4626985047542681,723.0221279679092,0.38509730405008114,2.7168290454455106
